player_tm_id,player,dob,profile_full_name,profile_nationality,candidate_fm_id,candidate_fifa_id,candidate_name,candidate_common_name,candidate_nationality_id,candidate_club_id,target_club_id,name_similarity,decision,reason,profile_source,profile_source_sha256,roster_source,roster_source_sha256,snapshot_date
1166018,Jan Jinoch,2006-05-02,,Tschechien,,,,,,,786434,0.0000,HOLD_IDENTITY_REVIEW,No unique fully bound Native08 alias,https://www.transfermarkt.de/jan-jinoch/profil/spieler/1166018,9119e511266521455ef9eaddd55c99f68f462792165f0582b3493c4dc0b92894,https://www.transfermarkt.de/fk-mlada-boleslav/kader/verein/5546/saison_id/2026/plus/1,5a8600e42926651e56482ac4dac8c6e5e0e3e1754eacf142566e811f0e9bca53,2026-09-12
1143628,Martin Reil,2006-05-05,,Tschechien,,,,,,,790538,0.0000,HOLD_IDENTITY_REVIEW,No unique fully bound Native08 alias,https://www.transfermarkt.de/martin-reil/profil/spieler/1143628,b10c5f6507a141669a4968d5564a254c8d895fd386ad4d7799446a64f574b560,https://www.transfermarkt.de/fk-pardubice/kader/verein/1496/saison_id/2026/plus/1,ff994ed3554101d4e2a5377d206e013ac142ca4f73f68a0c406e2cc0d305e0ef,2026-09-12
1063475,Mouhamed Tidjane Traore,2003-03-21,,Elfenbeinküste,,,,,,,790538,0.0000,HOLD_IDENTITY_REVIEW,No unique fully bound Native08 alias,https://www.transfermarkt.de/mouhamed-tidjane-traore/profil/spieler/1063475,eed91cb9db5d13265ee90a7935371dddf5586211544a531bd86fa96d9687a5e5,https://www.transfermarkt.de/fk-pardubice/kader/verein/1496/saison_id/2026/plus/1,ff994ed3554101d4e2a5377d206e013ac142ca4f73f68a0c406e2cc0d305e0ef,2026-09-12
1111684,John Paul Dembe,2005-07-03,,Uganda,,,,,,,786439,0.0000,HOLD_IDENTITY_REVIEW,No unique fully bound Native08 alias,https://www.transfermarkt.de/john-paul-dembe/profil/spieler/1111684,3484103a8184abc58b1c3eac873cd70f2a429db863f6cf20ccd18ce48600d759,https://www.transfermarkt.de/sk-sigma-olmutz/kader/verein/2311/saison_id/2026/plus/1,c61d1f22a4e21ac99834db236d5c613fdf98db28632452029778a0c82954b875,2026-09-12
1005583,Alysson,2006-05-05,,Brasilien,,,,,,,917506,0.0000,HOLD_IDENTITY_REVIEW,No unique fully bound Native08 alias,https://www.transfermarkt.de/alysson/profil/spieler/1005583,d809c0538efd713944aaac26cdc6e6095b0b0b835971b1ef4dfa8a5d084a5b59,https://www.transfermarkt.de/aston-villa/kader/verein/405/saison_id/2026/plus/1,66b9b7fdd741084e821d291249f5bdc0fe382243be248d861c1137a95e82f15d,2026-09-12
1111589,El Hadji Malick Diouf,2004-12-29,,Senegal,,,,,,,917569,0.0000,HOLD_IDENTITY_REVIEW,No unique fully bound Native08 alias,https://www.transfermarkt.de/el-hadji-malick-diouf/profil/spieler/1111589,9c63d470682a9dd144597c39ed41db0ab7a3f0b8d98f97f4f29dfef11561d505,https://www.transfermarkt.de/fc-brentford/kader/verein/1148/saison_id/2026/plus/1,98977ec56621e787ba2b89973d53a14e8f3ee796ba25d92646304551ba9c96fa,2026-09-12
656316,Gabriel Slonina,2004-05-15,Gabriel Paweł Słonina,Vereinigte Staaten Polen,,,,,,,917513,0.0000,HOLD_IDENTITY_REVIEW,No unique fully bound Native08 alias,https://www.transfermarkt.de/gabriel-slonina/profil/spieler/656316,db49471eb9075a81bd03ed4b9654a7a93e5554a28736776b08a3dcdd34d48e99,https://www.transfermarkt.de/fc-chelsea/kader/verein/631/saison_id/2026/plus/1,654f4cd4c0ce8c73da8a919c8a23c05e00fc473650df3999c3441d42c128ae64,2026-09-12
250478,Matt Targett,1995-09-18,Matthew Robert Targett,England Schottland,,,,,,,917532,0.0000,HOLD_IDENTITY_REVIEW,No unique fully bound Native08 alias,https://www.transfermarkt.de/matt-targett/profil/spieler/250478,dfec9a542f3c6f5c1e0e9b111ee03191951e3c1feb4b998dd8d53d89b51748c6,https://www.transfermarkt.de/hull-city/kader/verein/3008/saison_id/2026/plus/1,95d27e3b77eef2306101f2b6eab92a02d56308a31e0d34299be2fa82dcf331db,2026-09-12
743591,Sávio,2004-04-10,,Brasilien,,,,,,,917514,0.0000,HOLD_IDENTITY_REVIEW,No unique fully bound Native08 alias,https://www.transfermarkt.de/savio/profil/spieler/743591,efce9b5b35758644863dc27c8e75967b9e35d6ba11d373ef21b0011511fd650b,https://www.transfermarkt.de/tottenham-hotspur/kader/verein/148/saison_id/2026/plus/1,007fc11048dc50b4cfd2c580b82958bb7cc02f984af0af71c4079e53b5c71390,2026-09-12
945763,Dani Martinez,2004-05-05,Daniel Martinez Moreno,Spanien,285015,0,Daniel Martínez,,45,2949122,2949122,0.9231,BRIDGE_EXISTING_NATIVE08,Unique same-DOB/current-club alias with cached roster and profile evidence,https://www.transfermarkt.de/dani-martinez/profil/spieler/945763,cd4fb4bda33deb76e31267b408699ebc02fae4c21e16e0902f8fa4a3fde2e88f,https://www.transfermarkt.de/atletico-madrid/kader/verein/13/saison_id/2026/plus/1,336e6247c22b59b6319471ca685cbf8684fa5eddbe294526159e968ec82bff6f,2026-09-12
1076815,Javi Rodríguez,2003-06-27,Javier Rodríguez Galiano,Spanien,283252,279027,Javier Rodríguez,,45,2949159,2949159,0.9286,BRIDGE_EXISTING_NATIVE08,Unique same-DOB/current-club alias with cached roster and profile evidence,https://www.transfermarkt.de/javi-rodriguez/profil/spieler/1076815,a3837987724c154dc4d30cf780aeb32c0a4fd259bfbd5399b03615e63cf948bd,https://www.transfermarkt.de/celta-vigo/kader/verein/940/saison_id/2026/plus/1,24c5622bc31c4ccddb0a3e4cccec59cb68030ee83522bc8b21c9a65048abb3a6,2026-09-12
431190,Carlos Protesoni,1998-03-30,Carlos Nahuel Benavidez Protesoni,Uruguay Italien,,,,,,,2949141,0.0000,HOLD_IDENTITY_REVIEW,No unique fully bound Native08 alias,https://www.transfermarkt.de/carlos-protesoni/profil/spieler/431190,d98568c83361f080db62a6b4ec2a92433ef82d09a6dd6eb31b90654d3b229434,https://www.transfermarkt.de/deportivo-alaves/kader/verein/1108/saison_id/2026/plus/1,06d4598c609cd72aa3bf8bb397dd9ae34b37f736115a6b54149329247d4b6814,2026-09-12
357628,Alfon González,1999-05-04,Alfonso González Martínez,Spanien,281324,243034,Alfonso González,Alfonso,45,2949138,2949138,0.6000,BRIDGE_EXISTING_NATIVE08,Unique same-DOB/current-club alias with cached roster and profile evidence,https://www.transfermarkt.de/alfon-gonzalez/profil/spieler/357628,958049c6ceb92413578fcd755664c9b3c7fad0fb68f46c2f023b3658e964d3bd,https://www.transfermarkt.de/fc-sevilla/kader/verein/368/saison_id/2026/plus/1,3d82cb81b17e3c88b8c27f6603b222e965a349dcb68187b46e8ce65da5194abd,2026-09-12
1055220,Fran González,2005-06-24,Francisco Javier González Pérez,Spanien,281753,278394,Francisco González,,45,2949138,2949138,0.8276,BRIDGE_EXISTING_NATIVE08,Unique same-DOB/current-club alias with cached roster and profile evidence,https://www.transfermarkt.de/fran-gonzalez/profil/spieler/1055220,e244dd6c391d697c27db0e2a558125bc4aa7f82d6026fe2b632744860cc4552f,https://www.transfermarkt.de/fc-sevilla/kader/verein/368/saison_id/2026/plus/1,3d82cb81b17e3c88b8c27f6603b222e965a349dcb68187b46e8ce65da5194abd,2026-09-12
341264,Fran García,1999-08-14,Francisco José García Torres,Spanien,281737,246606,Francisco García,,45,2949133,2949133,0.8000,BRIDGE_EXISTING_NATIVE08,Unique same-DOB/current-club alias with cached roster and profile evidence,https://www.transfermarkt.de/fran-garcia/profil/spieler/341264,729ecb7ecc648e77f08151fb321dc499eed8dac9f4b617f8a99ca0151c20fea3,https://www.transfermarkt.de/real-betis-sevilla/kader/verein/150/saison_id/2026/plus/1,2aaeb64f077be646ab6ba33019bafa8f7b5b68e0e5fcd67c1dde6bed8f42133c,2026-09-12
341263,Adrián Dela,1999-02-26,Adrián de la Fuente Barquilla,Spanien,281182,245290,Adrián de la Fuente,Dela,45,2949128,2949128,0.5714,BRIDGE_EXISTING_NATIVE08,Unique same-DOB/current-club alias with cached roster and profile evidence,https://www.transfermarkt.de/adrian-dela/profil/spieler/341263,5f92c5d4f201739d35e3048b8252fdd53273d0de0cd6ee5b01ea137a38b323a7,https://www.transfermarkt.de/ud-levante/kader/verein/3368/saison_id/2026/plus/1,53cacbbeea38cb2a390a7eeec2d36d336b94cb75602793ff1a9bacce28891775,2026-09-12
551505,Mousa Al-Tamari,1997-06-10,"Mousa Mohammad Mousa Sulaiman Al-Tamari, موسى محمد موسى سليمان التعمري",Jordanien,,,,,,,1179656,0.0000,HOLD_IDENTITY_REVIEW,No unique fully bound Native08 alias,https://www.transfermarkt.de/mousa-al-tamari/profil/spieler/551505,4ab469dfa7e9ab35a217c6fcb57c45751d382443f1add855c2c43662a401197a,https://www.transfermarkt.de/fc-stade-rennes/kader/verein/273/saison_id/2026/plus/1,00eacc4de7646d87b15affe96598d94d3f9f10626f41f9831e67065e98b85395,2026-09-12
182201,Mbwana Samatta,1992-12-23,Mbwana Ally Samatta,Tansania,,,,,,,1179681,0.0000,HOLD_IDENTITY_REVIEW,No unique fully bound Native08 alias,https://www.transfermarkt.de/mbwana-samatta/profil/spieler/182201,6b296f0eaea0d20ee4cbfc962a382c3910e5432f2d8b8499590cf964d6f83de0,https://www.transfermarkt.de/le-havre-ac/kader/verein/738/saison_id/2026/plus/1,c689367405332b2d53df382c7e86172b8f1c4f1721cf694d45fd4f70cea2659b,2026-09-12
350219,Fabián Ruiz,1996-04-03,Fabián Ruiz Peña,Spanien,283449,226271,Fabián Ruiz Peña,Fabián,45,1179663,1179663,0.7500,BRIDGE_EXISTING_NATIVE08,Unique same-DOB/current-club alias with cached roster and profile evidence,https://www.transfermarkt.de/fabian-ruiz/profil/spieler/350219,bc633e4f4c5676cf3b20c6867a6802ab8fb542c7816a064a3e89e2670016dc7d,https://www.transfermarkt.de/paris-saint-germain/kader/verein/583/saison_id/2026/plus/1,2452d2a339d5db63bfbc01cd73c713435dedf75dc1ae9d023fcd82491e789d9d,2026-09-12
799993,Ayoube Amaimouni-Echghouyab,2004-11-30,أيوب أمايموني إشغوياب,Marokko Spanien,,,,,,,1376279,0.0000,HOLD_IDENTITY_REVIEW,No unique fully bound Native08 alias,https://www.transfermarkt.de/ayoube-amaimouni-echghouyab/profil/spieler/799993,0563f3c8f4ea27b46e47e7463de61005c47365dcef0ff854ccd0ae1e916b978f,https://www.transfermarkt.de/eintracht-frankfurt/kader/verein/24/saison_id/2026/plus/1,b45935ddcd2a6095f6ba7722a68fe41a24ae9eab482678ab594edfe3149e642f,2026-09-12
685484,Luka Duric,2003-06-18,Luka Đurić,Bosnien-Herzegowina Deutschland,,,,,,,1376421,0.0000,HOLD_IDENTITY_REVIEW,No unique fully bound Native08 alias,https://www.transfermarkt.de/luka-duric/profil/spieler/685484,8530cfe7b20a57cec08465ad37d5cccede1223a612268d4e2cf2441627884f7c,https://www.transfermarkt.de/sc-paderborn-07/kader/verein/127/saison_id/2026/plus/1,2bc1c2dc6af19cdfe4c15f929f45c9c1b3aeb6d1349fe49c0cbceca9a06d7cde,2026-09-12
605242,Monju Momuluh,2002-02-18,Monju Thaddäus Momuluh,Deutschland,,,,,,,1376260,0.0000,HOLD_IDENTITY_REVIEW,No unique fully bound Native08 alias,https://www.transfermarkt.de/monju-momuluh/profil/spieler/605242,95828df07fbdefe03cdf46f8d22d37e56b309b3043ff57916f74e4e5c0cd9a4f,https://www.transfermarkt.de/arminia-bielefeld/kader/verein/10/saison_id/2026/plus/1,6bf7304bb5b98268f93279c205b7358b904316470f2c43947fcad0ff2680d083,2026-09-12
825960,Gísli Thórdarson,2004-09-12,Gísli Gottskálk Þórðarson,Island,,,,,,,1376425,0.0000,HOLD_IDENTITY_REVIEW,No unique fully bound Native08 alias,https://www.transfermarkt.de/gisli-thordarson/profil/spieler/825960,2fea6402b6a486007d6a0d3f882b8ffd7cacc5b6514559b6eeafacbb152ad0e2,https://www.transfermarkt.de/fc-st-pauli/kader/verein/35/saison_id/2026/plus/1,cb3581752f3910c559c9f42a6cbb09551a6187c6a88b14cfcc35019d0c02bc47,2026-09-12
856330,Seung-joon Lee,2004-08-11,이승준,Südkorea,,,,,,,1376287,0.0000,HOLD_IDENTITY_REVIEW,No unique fully bound Native08 alias,https://www.transfermarkt.de/seung-joon-lee/profil/spieler/856330,867e4f5059382c35f743f8c7c70922c56e17ef71fda6bcfba8ef4e3fa644ad4b,https://www.transfermarkt.de/1-fc-saarbrucken/kader/verein/1/saison_id/2026/plus/1,c2a771ee3b9af8a2a73329774d02f459ed75e0faf23ff6531e00889776b2c7d8,2026-09-12
122268,David Kamm Al-Azzawe,1992-06-05,David Haider Kamm Al-Azzawe,Irak Deutschland,,,,,,,1376444,0.0000,HOLD_IDENTITY_REVIEW,No unique fully bound Native08 alias,https://www.transfermarkt.de/david-kamm-al-azzawe/profil/spieler/122268,a51088991a1e201f6ad0e9a6d29254611890bd401db0083446777dfe5861476d,https://www.transfermarkt.de/sc-fortuna-koln/kader/verein/92/saison_id/2026/plus/1,c255b2b753fa967f4c2eb7cdee0e0a6e7bb7b0e3c371fdcdfc7a8694476b2be0,2026-09-12
632182,Finn Kiszka,2000-12-17,Finn Louis Kiszka,Deutschland,,,,,,,1376539,0.0000,HOLD_IDENTITY_REVIEW,No unique fully bound Native08 alias,https://www.transfermarkt.de/finn-kiszka/profil/spieler/632182,323d2e459f55894e8b3c52291d85461c7db182dd066407df8b9e99b8e4666fb5,https://www.transfermarkt.de/tsv-havelse/kader/verein/476/saison_id/2026/plus/1,b4490298444b6e31458c6e927b4ab3fff5378977e083c471be7a43b9938c0f59,2026-09-12
1179195,Sankhoun Diawara,2006-01-13,Sankhoun Bocoum Diawara,Frankreich Senegal,280070,74510,Sankhoum Diawara,,18,1769474,1769474,0.9333,BRIDGE_EXISTING_NATIVE08,Unique same-DOB/current-club alias with cached roster and profile evidence,https://www.transfermarkt.de/sankhoun-diawara/profil/spieler/1179195,0901f45f0009326ae9c54ec66439bab2dc2443e77d53ea890b703f51d7c31ed6,https://www.transfermarkt.de/ac-mailand/kader/verein/5/saison_id/2026/plus/1,62f75de72ed1f23bb563a5fa890848e43b2c13847e4bdb7efb02d5b9d513dd38,2026-09-12
371149,Evan Ndicka,1999-08-20,Obite Evan Ndicka,Elfenbeinküste Frankreich,278472,236403,Evan N'Dicka,Ndicka,108,1769476,1769476,0.7500,BRIDGE_EXISTING_NATIVE08,Unique same-DOB/current-club alias with cached roster and profile evidence,https://www.transfermarkt.de/evan-ndicka/profil/spieler/371149,2fd2e7e03036e79e27dfaf59c5a880145330793e2f12d900eaa2619ebc4732b3,https://www.transfermarkt.de/as-rom/kader/verein/12/saison_id/2026/plus/1,f55f6808f1a16dc4af758e70a1b7cf576328d127813e2802fab9a8bca29de9ab,2026-09-12
532937,Johan Vásquez,1998-10-22,Johan Felipe Vásquez Ibarra,Mexiko,285830,244349,Johan Felipe Vásquez,,83,1769510,1769510,0.8571,BRIDGE_EXISTING_NATIVE08,Unique same-DOB/current-club alias with cached roster and profile evidence,https://www.transfermarkt.de/johan-vasquez/profil/spieler/532937,b11614cafad2123a9da9565bd977dbd8a04e9bfd61f7e1a8f08ca3522c7ad54f,https://www.transfermarkt.de/genua-cfc/kader/verein/252/saison_id/2026/plus/1,28831c70a8bf2f1d0e0c5e7801240ba62008e42be2eb8761306fafe7c05e7da1,2026-09-12
441986,Yann Bisseck,2000-11-29,Yann Aurel Ludger Bisseck,Deutschland Kamerun,278085,241736,Yann Aurel Bisseck,,21,1769481,1769481,0.8421,BRIDGE_EXISTING_NATIVE08,Unique same-DOB/current-club alias with cached roster and profile evidence,https://www.transfermarkt.de/yann-bisseck/profil/spieler/441986,452a09899f95e28939a6fdcf5a31be4467981558981bc9b5b2fa9ccec8bcfc65,https://www.transfermarkt.de/inter-mailand/kader/verein/46/saison_id/2026/plus/1,36b5796b9cbe02043c5ca5fffe2cd780ff4c5b55699997a233dec02d6da31e76,2026-09-12
686965,Juan Cabal,2001-01-08,Juan David Cabal Murillo,Kolumbien,278354,251870,Juan David Cabal,J. Cabal,56,1769482,1769482,0.8000,BRIDGE_EXISTING_NATIVE08,Unique same-DOB/current-club alias with cached roster and profile evidence,https://www.transfermarkt.de/juan-cabal/profil/spieler/686965,6bb8f5f55bcd7455f328a6d7f4d443664c63f928c38ec91d269cbefbbd436885,https://www.transfermarkt.de/juventus-turin/kader/verein/506/saison_id/2026/plus/1,0009d8e86a1fcff175fb368bcdc9cac816372b11375dc9917e504e11cc3f9b54,2026-09-12
836441,Gaspar,1997-09-27,Esmevânio Kialonda Gaspar,Angola,,,,,,,1769483,0.0000,HOLD_IDENTITY_REVIEW,No unique fully bound Native08 alias,https://www.transfermarkt.de/gaspar/profil/spieler/836441,2952e4dc297e4b51baa3f630f6ef0e194684b05a487c4babd784054833ce8ede,https://www.transfermarkt.de/us-lecce/kader/verein/1005/saison_id/2026/plus/1,f70b73ab0beef18f4707e1b846172f928bd484c8e6abc3aab35570487739b4bc,2026-09-12
1020652,Chico Gonçalves,2004-03-05,Francisco Adriano Baptista Gonçalves,Portugal,286858,72691,Francisco Gonçalves,Francisco G.,38,2490378,2490378,0.4651,BRIDGE_EXISTING_NATIVE08,Unique same-DOB/current-club alias with cached roster and profile evidence,https://www.transfermarkt.de/chico-goncalves/profil/spieler/1020652,1f18ec9401c8803a94246dba05c189fdbefaa50d50a051083bdf8a6b0a9a3d3e,https://www.transfermarkt.de/cd-nacional/kader/verein/982/saison_id/2026/plus/1,85c1a326ea7d9109ff431c2a95c9c0488100e0183b1e7c799d926c40ecb8dba6,2026-09-12
1220180,Mateus Iseppe,2006-05-02,Mateus José Iseppe,Brasilien,222237,0,Mateus José Iseppe,Iseppe,54,2490378,2490378,0.6667,BRIDGE_EXISTING_NATIVE08,Unique same-DOB/current-club alias with cached roster and profile evidence,https://www.transfermarkt.de/mateus-iseppe/profil/spieler/1220180,a424a885739d72e1c24b0094a175158cd5d275c492e1d720c81051f765742fc6,https://www.transfermarkt.de/cd-nacional/kader/verein/982/saison_id/2026/plus/1,85c1a326ea7d9109ff431c2a95c9c0488100e0183b1e7c799d926c40ecb8dba6,2026-09-12
696656,Rodri Andrade,2001-11-24,Rodrigo Marcos Rodrigues Andrade,Portugal,153385,264308,Rodrigo Andrade,Andrade,38,2490376,2490376,0.7368,BRIDGE_EXISTING_NATIVE08,Unique same-DOB/current-club alias with cached roster and profile evidence,https://www.transfermarkt.de/rodri-andrade/profil/spieler/696656,d9ba810179bf6419410ee75463960face506bc41969e2136c8a78efad16a709e,https://www.transfermarkt.de/cs-maritimo/kader/verein/1301/saison_id/2026/plus/1,5cfc233404ec9b89440eac630270b3e1ade7aaa468abf0d7c72a774e94f85e1b,2026-09-12
927715,Xiko Gomes,2004-04-14,Francisco Tomás Aguiar Gomes,Portugal Venezuela,153384,0,Francisco Gomes,Francisco G.,38,2490376,2490376,0.5714,BRIDGE_EXISTING_NATIVE08,Unique same-DOB/current-club alias with cached roster and profile evidence,https://www.transfermarkt.de/xiko-gomes/profil/spieler/927715,8dd0eacb58619be51a56d304e41fd65a8a0c467123eddde6d2695cd32d3b97e8,https://www.transfermarkt.de/cs-maritimo/kader/verein/1301/saison_id/2026/plus/1,5cfc233404ec9b89440eac630270b3e1ade7aaa468abf0d7c72a774e94f85e1b,2026-09-12
182108,Seba Pérez,1993-03-29,Sebastián Pérez Cardona,Kolumbien,288025,214606,Sebastián Pérez,S. Pérez,56,2494469,2494469,0.8000,BRIDGE_EXISTING_NATIVE08,Unique same-DOB/current-club alias with cached roster and profile evidence,https://www.transfermarkt.de/seba-perez/profil/spieler/182108,c710a70cf255f90c114aa41a5d784e109a8c73cf9911024f0b4160811c1167fb,https://www.transfermarkt.de/casa-pia-ac/kader/verein/3268/saison_id/2026/plus/1,a3e2a5277eff3871e27db7ef969d3905123f5c71aebb08128024f85e9a547b72,2026-09-12
656409,Léo Realpe,2001-02-26,Leonardo Javier Realpe Montaño,Ecuador,,,,,,,2490398,0.0000,HOLD_IDENTITY_REVIEW,No unique fully bound Native08 alias,https://www.transfermarkt.de/leo-realpe/profil/spieler/656409,751c1e6d259733675a8858bb729b6e5a03f8c709fe103d52fbd6a6223e9d22a8,https://www.transfermarkt.de/fc-famalicao/kader/verein/3329/saison_id/2026/plus/1,52ed6f3f188fcbdc2398a013bd0aa1005388801741871711df5ab62761c66f72,2026-09-12
137313,Buatu,1993-09-27,Jonathan Buatu Mananga,Angola Belgien,,,,,,,2490375,0.0000,HOLD_IDENTITY_REVIEW,No unique fully bound Native08 alias,https://www.transfermarkt.de/buatu/profil/spieler/137313,c96f74f52d0294e9d1081e2622bde04e7b9537e66799c12e227083e006cfc33f,https://www.transfermarkt.de/gil-vicente-fc/kader/verein/2424/saison_id/2026/plus/1,e615ed113cbf0012df4490859c154266a50a72247c7f67c260f2f4ab6c49e4d1,2026-09-12
732096,Santi García,2001-08-29,Santiago García González,Spanien,287217,277878,Santiago García,Santi G.,45,2490375,2490375,0.7059,BRIDGE_EXISTING_NATIVE08,Unique same-DOB/current-club alias with cached roster and profile evidence,https://www.transfermarkt.de/santi-garcia/profil/spieler/732096,e65bddc623f56fd6c81bbfebe29501913d8d8324dcc8e0811ca6f243e5390567,https://www.transfermarkt.de/gil-vicente-fc/kader/verein/2424/saison_id/2026/plus/1,e615ed113cbf0012df4490859c154266a50a72247c7f67c260f2f4ab6c49e4d1,2026-09-12
